PLAYER_ID,PLAYER,TEAM,Season,Month,Archetype,Category,USG_Pct,AST_Pct,ThreePt_Rate,Height_Inches,GP,MPG,PTS
1627759,Jaylen Brown,BOS,2024-25,december,Secondary Ball Handler,Secondary,29.4,23.2,32.29166666666667,78,13,34.1,24.0
203081,Damian Lillard,MIL,2024-25,december,Movement Shooter,Shooter,25.6,31.7,57.57575757575758,74,8,36.6,23.6
1629027,Trae Young,ATL,2024-25,december,Secondary Ball Handler,Secondary,26.8,44.4,49.71751412429379,73,11,36.4,23.3
1626157,Karl-Anthony Towns,NYK,2024-25,december,Rim Runner,Big,25.0,13.9,31.03448275862069,84,13,34.6,23.2
1641706,Brandon Miller,CHA,2024-25,december,Movement Shooter,Shooter,27.4,18.6,62.82722513089005,79,7,35.1,23.1
1628378,Donovan Mitchell,CLE,2024-25,december,Movement Shooter,Shooter,27.9,26.8,56.7251461988304,75,13,31.3,23.1
203076,Anthony Davis,DAL,2024-25,december,Anchor Big,Big,29.2,19.0,14.124293785310735,82,13,33.9,22.9
1629631,De'Andre Hunter,CLE,2024-25,december,Role Player,Role,25.3,7.7,45.774647887323944,80,12,28.5,22.7
201935,James Harden,LAC,2024-25,december,Primary Initiator,Primary,31.3,27.9,54.54545454545454,77,11,33.2,22.6
1630559,Austin Reaves,LAL,2024-25,december,Secondary Ball Handler,Secondary,24.1,31.3,42.58064516129032,77,8,36.3,22.1
1629661,Cameron Johnson,BKN,2024-25,december,Role Player,Role,24.1,17.7,53.956834532374096,80,10,33.2,22.0
1627750,Jamal Murray,DEN,2024-25,december,Secondary Ball Handler,Secondary,23.1,23.2,31.57894736842105,76,11,38.1,22.0
1628991,Jaren Jackson Jr.,MEM,2024-25,december,Rim Runner,Big,28.5,12.5,31.32530120481928,82,14,28.7,22.0
203897,Zach LaVine,SAC,2024-25,december,Role Player,Role,26.9,21.4,47.46835443037975,77,10,32.6,22.0
1629673,Jordan Poole,WAS,2024-25,december,Movement Shooter,Shooter,26.6,24.1,64.02439024390245,76,10,34.0,21.9
203468,CJ McCollum,NOP,2024-25,december,Secondary Ball Handler,Secondary,26.9,21.1,40.625,75,13,34.0,21.6
1628969,Mikal Bridges,NYK,2024-25,december,Role Player,Role,19.0,12.9,44.80519480519481,78,14,40.4,21.5
201939,Stephen Curry,GSW,2024-25,december,Movement Shooter,Shooter,26.8,28.6,64.97175141242938,74,11,33.1,21.5
1627734,Domantas Sabonis,SAC,2024-25,december,Versatile Big,Big,23.0,25.4,13.924050632911392,82,12,33.9,21.3
1629630,Ja Morant,MEM,2024-25,december,Secondary Ball Handler,Secondary,29.5,32.4,36.70886075949367,74,10,27.9,21.0
1630228,Jonathan Kuminga,GSW,2024-25,december,Secondary Ball Handler,Secondary,28.5,13.9,22.981366459627328,79,13,31.1,21.0
1630530,Trey Murphy III,NOP,2024-25,december,Role Player,Role,20.5,13.2,57.24137931034483,80,13,35.1,20.8
1628970,Miles Bridges,CHA,2024-25,december,Role Player,Role,29.1,23.8,41.530054644808736,79,8,31.4,20.6
1630162,Anthony Edwards,MIN,2024-25,december,Primary Initiator,Primary,28.5,21.2,43.888888888888886,76,13,34.0,20.5
1631114,Jalen Williams,OKC,2024-25,december,Secondary Ball Handler,Secondary,28.2,24.4,28.10810810810811,77,13,33.2,20.3
1629636,Darius Garland,CLE,2024-25,december,Secondary Ball Handler,Secondary,26.3,30.8,48.27586206896552,73,13,29.3,20.2
202696,Nikola Vučević,CHI,2024-25,december,Rim Runner,Big,21.7,15.4,31.75675675675675,82,11,32.7,20.0
1628374,Lauri Markkanen,UTA,2024-25,december,Stretch Big,Big,23.0,8.2,64.13793103448276,84,11,32.0,19.8
1630552,Jalen Johnson,ATL,2024-25,december,Secondary Ball Handler,Secondary,21.0,20.6,21.85430463576159,80,11,36.5,19.5
1630578,Alperen Sengun,HOU,2024-25,december,Versatile Big,Big,24.6,25.5,9.803921568627452,83,12,32.8,19.3
1630224,Jalen Green,HOU,2024-25,december,Role Player,Role,24.3,11.8,45.28301886792453,76,12,33.2,19.3
1630567,Scottie Barnes,TOR,2024-25,december,Role Player,Role,25.0,32.3,37.106918238993714,79,11,34.2,19.2
1629008,Michael Porter Jr.,DEN,2024-25,december,Stretch Big,Big,20.3,9.6,42.85714285714286,82,14,32.5,18.9
1630596,Evan Mobley,CLE,2024-25,december,Anchor Big,Big,24.2,16.0,28.68852459016394,83,12,28.8,18.8
1630217,Desmond Bane,ORL,2024-25,december,Secondary Ball Handler,Secondary,21.4,27.0,44.44444444444444,77,13,29.8,18.8
1629014,Anfernee Simons,POR,2024-25,december,Secondary Ball Handler,Secondary,24.4,28.1,52.63157894736842,75,12,31.9,18.6
203903,Jordan Clarkson,UTA,2024-25,december,Role Player,Role,28.4,27.8,35.87786259541985,75,7,27.1,18.6
1630591,Jalen Suggs,ORL,2024-25,december,Primary Initiator,Primary,30.8,22.0,44.171779141104295,77,12,29.7,18.4
1627736,Malik Beasley,DET,2024-25,december,Role Player,Role,23.6,9.0,68.70748299319727,76,10,26.6,18.4
201942,DeMar DeRozan,SAC,2024-25,december,Role Player,Role,21.5,15.2,13.103448275862068,78,13,33.8,18.4
1627783,Pascal Siakam,IND,2024-25,december,Role Player,Role,21.2,12.3,34.306569343065696,80,14,32.8,18.3
203078,Bradley Beal,PHX,2024-25,december,Secondary Ball Handler,Secondary,25.3,15.7,34.83870967741935,76,11,33.4,18.3
204001,Kristaps Porziņģis,BOS,2024-25,december,Stretch Big,Big,24.3,9.0,44.60431654676259,86,9,28.0,18.2
203944,Julius Randle,MIN,2024-25,december,Role Player,Role,26.8,25.1,36.17021276595744,81,13,31.1,18.2
1629012,Collin Sexton,UTA,2024-25,december,Secondary Ball Handler,Secondary,26.2,27.3,34.26573426573427,75,12,28.5,18.1
1631101,Shaedon Sharpe,POR,2024-25,december,Secondary Ball Handler,Secondary,23.1,13.7,42.567567567567565,77,12,31.5,18.0
1630169,Tyrese Haliburton,IND,2024-25,december,Role Player,Role,19.3,33.1,58.778625954198475,77,14,36.0,17.8
1628381,John Collins,UTA,2024-25,december,Role Player,Role,20.5,11.8,37.71929824561403,81,8,32.9,17.5
202710,Jimmy Butler III,GSW,2024-25,december,Role Player,Role,18.8,21.9,9.433962264150944,79,7,30.7,17.4
1628415,Dillon Brooks,HOU,2024-25,december,Role Player,Role,19.2,8.4,56.48854961832062,78,9,34.1,17.3
1629632,Coby White,CHI,2024-25,december,Secondary Ball Handler,Secondary,23.3,21.0,52.9032258064516,77,10,33.7,17.3
1630166,Deni Avdija,POR,2024-25,december,Secondary Ball Handler,Secondary,24.4,17.5,41.74757281553398,81,12,26.6,16.8
1641718,Keyonte George,UTA,2024-25,december,Secondary Ball Handler,Secondary,24.3,27.3,54.761904761904766,76,8,30.8,16.8
1641711,Gradey Dick,TOR,2024-25,december,Role Player,Role,23.1,9.8,50.0,78,10,29.7,16.7
1628389,Bam Adebayo,MIA,2024-25,december,Role Player,Role,23.0,22.0,18.51851851851852,81,13,34.5,16.6
1628370,Malik Monk,SAC,2024-25,december,Secondary Ball Handler,Secondary,21.8,24.4,56.64335664335663,75,13,33.5,16.5
202331,Paul George,PHI,2024-25,december,Role Player,Role,22.1,23.0,43.97163120567376,80,11,34.1,16.3
1626171,Bobby Portis,MIL,2024-25,december,Rim Runner,Big,23.1,19.1,33.83458646616541,82,12,28.0,16.0
1627749,Dejounte Murray,NOP,2024-25,december,Role Player,Role,24.8,33.9,33.333333333333336,76,13,35.1,15.9
1627832,Fred VanVleet,HOU,2024-25,december,Role Player,Role,20.6,23.0,62.58503401360544,72,11,35.5,15.8
1630202,Payton Pritchard,BOS,2024-25,december,Role Player,Role,19.1,19.7,73.98373983739836,73,14,30.3,15.8
202691,Klay Thompson,DAL,2024-25,december,Movement Shooter,Shooter,22.4,10.7,64.16666666666667,77,11,26.3,15.4
1630170,Devin Vassell,SAS,2024-25,december,Role Player,Role,21.5,15.4,42.42424242424242,77,13,29.6,15.2
1628404,Josh Hart,NYK,2024-25,december,3&D Wing,Wing,15.5,19.5,36.73469387755102,76,13,36.6,15.2
1629028,Deandre Ayton,POR,2024-25,december,Anchor Big,Big,19.6,9.5,8.547008547008547,84,10,30.5,15.0
203952,Andrew Wiggins,MIA,2024-25,december,Role Player,Role,20.6,12.5,42.06349206349206,79,11,29.6,14.9
1631093,Jaden Ivey,DET,2024-25,december,Role Player,Role,23.1,15.5,42.14876033057851,76,8,27.7,14.9
1628401,Derrick White,BOS,2024-25,december,Role Player,Role,18.6,19.6,73.94957983193278,76,13,33.9,14.7
1631097,Bennedict Mathurin,IND,2024-25,december,Secondary Ball Handler,Secondary,20.4,7.8,29.365079365079367,77,14,34.0,14.4
1627763,Malcolm Brogdon,WAS,2024-25,december,Role Player,Role,24.4,29.1,31.666666666666664,76,8,26.6,14.4
1628384,OG Anunoby,NYK,2024-25,december,Role Player,Role,17.9,6.9,48.41269841269841,79,14,35.7,14.3
1641731,Bilal Coulibaly,WAS,2024-25,december,Role Player,Role,20.7,20.8,38.059701492537314,80,11,34.0,14.3
1626145,Tyus Jones,PHX,2024-25,december,3&D Wing,Wing,17.7,25.4,53.0,73,13,29.7,14.2
1630245,Ayo Dosunmu,CHI,2024-25,december,Role Player,Role,15.4,25.6,44.44444444444444,77,9,34.2,14.2
1627826,Ivica Zubac,LAC,2024-25,december,Post Scorer,Big,17.6,13.7,0.0,84,12,32.1,13.9
1630581,Josh Giddey,CHI,2024-25,december,Secondary Ball Handler,Secondary,23.1,39.4,47.41379310344828,80,8,28.4,13.9
203114,Khris Middleton,WAS,2024-25,december,Secondary Ball Handler,Secondary,24.5,32.0,38.31775700934579,79,10,23.6,13.8
1642259,Alex Sarr,WAS,2024-25,december,Stretch Big,Big,20.6,11.6,43.36283185840708,84,9,28.4,13.8
1626167,Myles Turner,IND,2024-25,december,Stretch Big,Big,18.5,8.8,49.48453608247423,83,14,30.1,13.6
203924,Jerami Grant,POR,2024-25,december,Role Player,Role,17.4,11.2,56.52173913043478,79,11,33.3,13.3
1629023,P.J. Washington,DAL,2024-25,december,Role Player,Role,17.1,9.0,50.505050505050505,78,11,32.9,13.3
1627751,Jakob Poeltl,TOR,2024-25,december,Rim Runner,Big,16.4,15.6,1.1111111111111112,84,8,30.6,13.3
1629021,Moritz Wagner,ORL,2024-25,december,Rim Runner,Big,25.8,14.3,27.710843373493972,83,9,18.5,13.2
1630583,Santi Aldama,MEM,2024-25,december,Stretch Big,Big,17.3,14.5,53.40909090909091,84,11,22.2,13.2
1631110,Jeremy Sochan,SAS,2024-25,december,Role Player,Role,18.1,13.8,18.08510638297872,80,13,29.2,13.1
1629614,Andrew Nembhard,IND,2024-25,december,Secondary Ball Handler,Secondary,20.2,24.9,29.47368421052631,76,12,27.1,13.0
1626156,D'Angelo Russell,BKN,2024-25,december,Secondary Ball Handler,Secondary,22.9,27.8,51.35135135135136,75,10,25.2,13.0
203915,Spencer Dinwiddie,DAL,2024-25,december,Role Player,Role,20.4,21.7,46.808510638297875,77,13,26.0,13.0
1626162,Kelly Oubre Jr.,PHI,2024-25,december,Role Player,Role,14.5,7.6,44.21052631578948,80,12,34.8,12.8
1642272,Jared McCain,PHI,2024-25,december,Role Player,Role,20.3,14.6,45.09803921568628,75,5,27.6,12.8
203471,Dennis Schröder,DET,2024-25,december,Secondary Ball Handler,Secondary,22.4,32.0,43.08943089430894,73,12,29.4,12.8
1630577,Julian Champagnie,SAS,2024-25,december,3&D Wing,Wing,18.1,5.1,75.24752475247524,79,14,26.1,12.7
1630168,Onyeka Okongwu,ATL,2024-25,december,Rim Runner,Big,17.6,2.5,11.904761904761903,82,7,22.6,12.7
1629048,Goga Bitadze,ORL,2024-25,december,Rim Runner,Big,16.5,14.9,7.228915662650602,82,12,29.1,12.7
201950,Jrue Holiday,BOS,2024-25,december,Role Player,Role,17.9,16.8,54.629629629629626,76,9,29.2,12.7
1630529,Herbert Jones,NOP,2024-25,december,Role Player,Role,17.0,16.0,40.95238095238095,79,11,34.1,12.6
1629060,Rui Hachimura,LAL,2024-25,december,3&D Wing,Wing,14.0,5.7,39.56043956043956,80,13,35.4,12.6
203932,Aaron Gordon,DEN,2024-25,december,Role Player,Role,16.8,13.2,32.94117647058823,80,10,27.6,12.5
1629640,Keldon Johnson,SAS,2024-25,december,Role Player,Role,21.6,9.6,32.99999999999999,77,12,22.2,12.5
1630551,Justin Champagnie,WAS,2024-25,december,Role Player,Role,14.7,5.7,47.31182795698925,78,11,30.1,12.5
1630167,Obi Toppin,IND,2024-25,december,Role Player,Role,20.2,13.1,51.898734177215175,81,12,19.4,12.4
1628386,Jarrett Allen,CLE,2024-25,december,Role Player,Role,14.6,9.0,1.3157894736842106,81,13,28.8,12.4
204456,T.J. McConnell,IND,2024-25,december,Secondary Ball Handler,Secondary,24.9,33.8,14.285714285714285,73,14,20.6,12.4
1628392,Isaiah Hartenstein,OKC,2024-25,december,Anchor Big,Big,16.6,17.5,5.617977528089887,84,13,29.5,12.2
1630700,Dyson Daniels,ATL,2024-25,december,Role Player,Role,15.2,17.2,32.0,79,10,33.3,12.1
1641708,Amen Thompson,HOU,2024-25,december,Role Player,Role,16.9,11.3,18.75,79,12,29.7,12.0
201572,Brook Lopez,MIL,2024-25,december,Stretch Big,Big,14.4,5.7,46.31578947368421,85,12,31.7,12.0
1631095,Jabari Smith Jr.,HOU,2024-25,december,Stretch Big,Big,14.4,5.1,55.99999999999999,82,12,35.4,12.0
1626204,Larry Nance Jr.,ATL,2024-25,december,Role Player,Role,16.2,14.0,55.294117647058826,80,6,25.1,12.0
1631109,Mark Williams,CHA,2024-25,december,Versatile Big,Big,21.0,21.0,0.0,84,10,18.3,12.0
201566,Russell Westbrook,DEN,2024-25,december,Role Player,Role,19.6,29.2,32.6530612244898,76,14,28.5,12.0
1626220,Royce O'Neale,PHX,2024-25,december,3&D Wing,Wing,15.5,14.7,76.40449438202246,78,12,28.4,11.9
1630538,Bones Hyland,MIN,2024-25,december,Movement Shooter,Shooter,27.4,24.1,74.44444444444444,74,6,18.0,11.8
1627747,Caris LeVert,ATL,2024-25,december,Role Player,Role,19.6,18.2,50.0,78,13,23.5,11.7
1629655,Daniel Gafford,DAL,2024-25,december,Anchor Big,Big,19.2,7.9,0.0,82,13,20.5,11.7
1641715,Cam Whitmore,HOU,2024-25,december,Role Player,Role,25.9,5.3,40.86021505376344,79,6,15.9,11.7
202685,Jonas Valančiūnas,SAC,2024-25,december,Versatile Big,Big,24.0,20.4,9.574468085106384,83,12,19.8,11.7
1629645,Kevin Porter Jr.,MIL,2024-25,december,Secondary Ball Handler,Secondary,25.7,27.0,30.08849557522123,76,8,23.1,11.6
1629130,Duncan Robinson,MIA,2024-25,december,Movement Shooter,Shooter,19.2,19.1,67.3469387755102,79,12,25.5,11.6
1630557,Corey Kispert,WAS,2024-25,december,Role Player,Role,17.9,13.5,61.728395061728406,78,7,22.3,11.6
1641730,Noah Clowney,BKN,2024-25,december,3&D Wing,Wing,16.5,5.6,77.27272727272727,81,8,26.6,11.5
1641744,Zach Edey,MEM,2024-25,december,Post Scorer,Big,14.6,7.5,21.951219512195124,88,6,26.0,11.5
1630527,Brandon Boston,NOP,2024-25,december,Role Player,Role,21.2,8.0,35.55555555555556,78,13,20.6,11.5
1631128,Christian Braun,DEN,2024-25,december,Role Player,Role,13.8,7.9,24.719101123595507,78,13,32.2,11.5
1629018,Gary Trent Jr.,MIL,2024-25,december,3&D Wing,Wing,16.9,4.8,60.22727272727272,77,12,24.9,11.4
1628978,Donte DiVincenzo,MIN,2024-25,december,Movement Shooter,Shooter,17.6,21.4,71.91011235955057,76,13,25.2,11.4
1629656,Quentin Grimes,PHI,2024-25,december,Role Player,Role,18.6,12.7,55.421686746987945,76,13,24.5,11.4
1642274,Yves Missi,NOP,2024-25,december,Rim Runner,Big,14.1,5.9,1.234567901234568,83,13,30.8,11.2
1629726,Garrison Mathews,ATL,2024-25,december,Role Player,Role,17.8,12.3,92.3076923076923,78,6,20.3,11.2
1626179,Terry Rozier,MIA,2024-25,december,Role Player,Role,19.9,11.6,43.8095238095238,73,12,26.9,11.2
202699,Tobias Harris,DET,2024-25,december,Role Player,Role,16.0,9.7,41.48936170212766,80,9,29.2,11.1
203992,Bogdan Bogdanović,LAC,2024-25,december,Role Player,Role,17.1,13.8,70.11494252873564,77,7,26.1,11.0
1629675,Naz Reid,MIN,2024-25,december,Role Player,Role,20.3,11.7,44.117647058823536,81,13,24.8,11.0
1630172,Patrick Williams,CHI,2024-25,december,3&D Wing,Wing,17.6,10.7,58.06451612903226,79,8,23.9,11.0
1629599,Amir Coffey,LAC,2024-25,december,Role Player,Role,15.0,5.9,53.333333333333336,79,11,25.3,10.9
1629004,Svi Mykhailiuk,UTA,2024-25,december,Role Player,Role,21.1,11.5,75.0,79,6,19.1,10.7
1629003,Shake Milton,LAL,2024-25,december,Role Player,Role,19.4,20.0,43.67816091954023,77,12,22.8,10.6
1630703,Scoot Henderson,POR,2024-25,december,Role Player,Role,21.2,24.3,45.744680851063826,75,9,24.5,10.6
203497,Rudy Gobert,MIN,2024-25,december,Rim Runner,Big,12.6,6.4,0.0,85,13,32.6,10.5
1629651,Nic Claxton,BKN,2024-25,december,Anchor Big,Big,19.4,8.3,7.6923076923076925,83,12,26.7,10.5
1631117,Walker Kessler,UTA,2024-25,december,Rim Runner,Big,11.9,8.7,4.761904761904762,84,12,31.8,10.5
1631107,Nikola Jović,MIA,2024-25,december,Stretch Big,Big,15.6,14.9,55.73770491803279,82,7,24.0,10.4
1631105,Jalen Duren,DET,2024-25,december,Rim Runner,Big,15.5,9.6,0.0,82,9,26.7,10.3
1631099,Keegan Murray,SAC,2024-25,december,Role Player,Role,13.3,3.6,51.02040816326531,80,12,33.6,10.3
1642264,Stephon Castle,SAS,2024-25,december,Secondary Ball Handler,Secondary,22.9,21.2,34.375,78,13,22.9,10.3
203501,Tim Hardaway Jr.,DET,2024-25,december,Movement Shooter,Shooter,14.2,5.8,65.38461538461539,77,10,26.5,10.3
1626168,Trey Lyles,SAC,2024-25,december,Role Player,Role,15.4,2.4,66.66666666666666,81,5,21.4,10.2
1628989,Kevin Huerter,CHI,2024-25,december,Role Player,Role,15.8,10.6,68.75,79,11,23.8,10.2
1630553,Keon Johnson,BKN,2024-25,december,Role Player,Role,20.1,10.1,56.07476635514019,77,12,26.6,10.1
1641783,Tristan da Silva,ORL,2024-25,december,Role Player,Role,17.2,9.5,48.23529411764705,80,13,26.5,10.1
1628449,Chris Boucher,TOR,2024-25,december,Role Player,Role,22.0,8.1,50.0,81,10,17.2,10.0
1628960,Grayson Allen,PHX,2024-25,december,Role Player,Role,14.3,16.0,65.71428571428571,76,8,25.5,10.0
1642266,Ja'Kobe Walter,TOR,2024-25,december,3&D Wing,Wing,20.3,11.1,46.59090909090908,77,12,22.0,10.0
1631108,Max Christie,DAL,2024-25,december,Role Player,Role,13.5,8.2,54.285714285714285,77,13,28.8,10.0
1642377,Jaylen Wells,MEM,2024-25,december,Role Player,Role,16.1,7.0,57.14285714285714,80,14,24.5,9.9
1627824,Guerschon Yabusele,PHI,2024-25,december,Role Player,Role,16.6,11.1,50.0,80,12,24.0,9.9
1631218,Trayce Jackson-Davis,GSW,2024-25,december,Role Player,Role,15.4,17.1,0.0,81,12,21.7,9.8
1629638,Nickeil Alexander-Walker,MIN,2024-25,december,Role Player,Role,17.6,16.3,59.45945945945946,77,13,21.7,9.5
1631124,Julian Strawther,DEN,2024-25,december,Role Player,Role,17.1,8.6,50.0,78,14,20.2,9.4
203995,Vasilije Micic,PHX,2024-25,december,Role Player,Role,21.4,31.6,48.387096774193544,75,12,25.2,9.4
1642258,Zaccharie Risacher,ATL,2024-25,december,Role Player,Role,19.9,5.3,39.784946236559136,80,12,22.5,9.4
1628379,Luke Kennard,MEM,2024-25,december,Movement Shooter,Shooter,14.8,16.4,73.4375,77,10,19.6,9.4
203484,Kentavious Caldwell-Pope,MEM,2024-25,december,Role Player,Role,13.3,9.0,63.41463414634148,77,13,32.6,9.4
1641722,Jordan Hawkins,NOP,2024-25,december,Role Player,Role,20.7,5.1,65.21739130434783,77,6,20.0,9.3
203084,Harrison Barnes,SAS,2024-25,december,3&D Wing,Wing,14.4,6.6,47.945205479452056,80,14,25.4,9.3
1642267,Bub Carrington,WAS,2024-25,december,Role Player,Role,13.8,13.0,55.91397849462365,76,12,32.8,9.3
1630548,Johnny Juzang,UTA,2024-25,december,Role Player,Role,17.7,8.6,70.58823529411765,77,12,18.3,9.3
1627884,Derrick Jones Jr.,LAC,2024-25,december,3&D Wing,Wing,16.4,6.3,37.662337662337656,78,10,23.2,9.1
1627777,Georges Niang,ATL,2024-25,december,Role Player,Role,14.2,11.5,58.06451612903226,79,13,21.6,9.1
1630534,Ochai Agbaji,TOR,2024-25,december,Role Player,Role,14.2,7.5,46.59090909090908,77,13,27.9,9.1
1629652,Luguentz Dort,OKC,2024-25,december,3&D Wing,Wing,13.0,6.2,70.11494252873564,76,12,29.8,8.9
203935,Marcus Smart,WAS,2024-25,december,Role Player,Role,18.5,18.4,58.22784810126581,75,8,22.0,8.9
1630540,Miles McBride,NYK,2024-25,december,Role Player,Role,16.4,19.7,57.89473684210527,73,14,23.4,8.8
1630643,Jay Huff,MEM,2024-25,december,Stretch Big,Big,20.2,7.4,67.6923076923077,85,10,15.1,8.7
1630183,Jaden McDaniels,MIN,2024-25,december,Role Player,Role,14.8,6.1,38.372093023255815,81,13,28.5,8.7
1630230,Naji Marshall,DAL,2024-25,december,Role Player,Role,18.8,13.2,27.77777777777778,78,6,20.4,8.7
1630590,Scotty Pippen Jr.,MEM,2024-25,december,Role Player,Role,21.9,29.1,39.743589743589745,73,14,18.8,8.6
1641709,Ausar Thompson,DET,2024-25,december,Role Player,Role,19.1,9.8,12.676056338028168,78,8,18.4,8.6
1630171,Isaac Okoro,CLE,2024-25,december,3&D Wing,Wing,11.6,9.7,64.0,77,5,22.0,8.6
1630573,Sam Hauser,BOS,2024-25,december,Movement Shooter,Shooter,12.8,7.6,84.375,79,10,21.5,8.6
1641710,Anthony Black,ORL,2024-25,december,Role Player,Role,18.5,17.5,25.675675675675674,79,12,23.5,8.6
1630592,Jalen Wilson,BKN,2024-25,december,3&D Wing,Wing,15.5,11.3,57.954545454545446,78,12,29.3,8.6
1641726,Dereck Lively II,DAL,2024-25,december,Rim Runner,Big,12.6,14.0,0.0,85,9,26.9,8.6
1630188,Jalen Smith,CHI,2024-25,december,Role Player,Role,17.4,6.2,48.387096774193544,81,11,17.1,8.5
1627741,Buddy Hield,GSW,2024-25,december,Movement Shooter,Shooter,18.9,4.7,70.78651685393258,76,13,22.1,8.5
1641739,Toumani Camara,POR,2024-25,december,3&D Wing,Wing,12.1,6.1,59.72222222222222,79,11,30.4,8.5
1630625,Dalano Banton,POR,2024-25,december,Role Player,Role,25.2,26.4,38.75,80,7,17.4,8.4
203994,Jusuf Nurkić,CHA,2024-25,december,Rim Runner,Big,16.5,16.8,21.311475409836067,84,7,24.7,8.4
1630598,Aaron Wiggins,OKC,2024-25,december,3&D Wing,Wing,19.1,7.3,50.70422535211267,77,13,18.3,8.4
1631170,Jaime Jaquez Jr.,MIA,2024-25,december,Role Player,Role,19.8,14.1,31.081081081081074,78,13,21.7,8.4
1641764,Brandin Podziemski,GSW,2024-25,december,Role Player,Role,14.0,17.5,45.20547945205479,76,12,24.1,8.3
1627827,Dorian Finney-Smith,LAL,2024-25,december,Role Player,Role,11.8,5.1,66.17647058823529,79,6,27.4,8.3
1630208,Nick Richards,PHX,2024-25,december,Rim Runner,Big,19.8,9.3,0.0,84,11,19.0,8.3
1629634,Brandon Clarke,MEM,2024-25,december,Role Player,Role,13.6,8.4,0.0,80,12,19.7,8.3
201144,Mike Conley,MIN,2024-25,december,Role Player,Role,15.2,25.6,71.23287671232877,72,13,24.4,8.2
1630231,KJ Martin,UTA,2024-25,december,Role Player,Role,12.0,3.1,27.11864406779661,78,9,24.7,8.2
1628998,Cody Martin,PHX,2024-25,december,Role Player,Role,14.7,10.6,50.0,78,10,27.7,8.2
1630541,Moses Moody,GSW,2024-25,december,Movement Shooter,Shooter,19.6,5.6,60.60606060606061,77,7,15.8,8.1
1630696,Dru Smith,MIA,2024-25,december,Role Player,Role,13.2,12.4,52.83018867924528,74,9,24.0,8.1
1628997,Caleb Martin,DAL,2024-25,december,Role Player,Role,12.7,7.2,46.03174603174603,77,9,26.3,7.9
101108,Chris Paul,SAS,2024-25,december,Role Player,Role,12.9,36.5,62.31884057971014,72,14,29.4,7.9
202692,Alec Burks,MIA,2024-25,december,Role Player,Role,16.0,4.1,74.0,77,6,17.9,7.8
203991,Clint Capela,ATL,2024-25,december,Rim Runner,Big,13.5,7.0,0.0,82,12,24.0,7.8
203110,Draymond Green,GSW,2024-25,december,Role Player,Role,16.2,24.9,48.717948717948715,78,9,28.4,7.8
1629312,Haywood Highsmith,MIA,2024-25,december,Role Player,Role,12.1,6.5,63.1578947368421,77,13,25.7,7.8
1641729,Brice Sensabaugh,UTA,2024-25,december,Movement Shooter,Shooter,19.0,18.1,62.295081967213115,77,12,17.7,7.8
1630215,Jared Butler,PHI,2024-25,december,Role Player,Role,23.0,27.5,32.0,75,8,15.5,7.8
201143,Al Horford,BOS,2024-25,december,Role Player,Role,14.0,9.5,74.07407407407408,81,11,27.6,7.7
1631212,Peyton Watson,DEN,2024-25,december,Role Player,Role,12.8,9.2,30.76923076923077,79,14,21.9,7.7
1641842,Ronald Holland II,DET,2024-25,december,Role Player,Role,17.2,8.3,26.41509433962264,80,10,15.7,7.7
1641716,Jarace Walker,IND,2024-25,december,Role Player,Role,16.5,10.1,53.57142857142857,79,14,18.4,7.6
1631213,Tyrese Martin,BKN,2024-25,december,Role Player,Role,17.8,14.1,61.76470588235294,78,9,19.4,7.6
1629610,DaQuan Jeffries,CHA,2024-25,december,Role Player,Role,15.1,5.4,44.642857142857146,77,8,19.0,7.5
1630182,Josh Green,CHA,2024-25,december,3&D Wing,Wing,11.6,6.3,58.82352941176471,77,12,32.1,7.4
1631222,Jake LaRavia,SAC,2024-25,december,3&D Wing,Wing,16.2,15.3,36.36363636363637,79,13,19.5,7.4
1630241,Sam Merrill,CLE,2024-25,december,Role Player,Role,16.0,13.1,87.3015873015873,76,13,18.8,7.4
203482,Kelly Olynyk,NOP,2024-25,december,Versatile Big,Big,20.6,21.5,38.59649122807018,83,10,15.9,7.3
1627739,Kris Dunn,LAC,2024-25,december,Role Player,Role,14.2,15.2,53.52112676056338,75,12,25.7,7.3
1642349,Ajay Mitchell,OKC,2024-25,december,Role Player,Role,15.9,14.3,33.333333333333336,77,13,16.3,7.2
1631260,AJ Green,MIL,2024-25,december,3&D Wing,Wing,12.6,11.1,85.24590163934427,76,12,24.0,7.1
1630198,Isaiah Joe,OKC,2024-25,december,Role Player,Role,16.8,8.5,76.92307692307693,75,13,17.3,7.1
1641717,Cason Wallace,OKC,2024-25,december,3&D Wing,Wing,11.2,12.0,53.84615384615385,75,12,28.5,7.0
1642261,Dalton Knecht,LAL,2024-25,december,Role Player,Role,16.1,6.3,53.03030303030303,78,13,21.1,6.8
1630243,Trevelin Queen,ORL,2024-25,december,Role Player,Role,13.7,11.9,53.191489361702125,77,6,20.4,6.8
1629622,Max Strus,CLE,2024-25,december,Role Player,Role,13.6,11.0,84.375,77,5,22.0,6.8
1628976,Wendell Carter Jr.,ORL,2024-25,december,Rim Runner,Big,12.6,13.0,28.846153846153843,82,13,24.3,6.8
1629216,Gabe Vincent,LAL,2024-25,december,Movement Shooter,Shooter,12.3,9.6,67.85714285714286,74,12,22.5,6.7
1629731,Dean Wade,CLE,2024-25,december,3&D Wing,Wing,10.6,8.0,85.18518518518518,81,11,23.0,6.6
